panel_id,dept,building_id,region_id,lon,lat,panel_2d_area_m2,surface_m2,tilt_degrees,azimuth_degrees,confidence,source_image,source_tile,building_link_method,region_match_method
082156188_p1127,82,82044_082156188,82044_082156188_r8,1.3725538849375167,43.943693369145514,23.43,24.444,16.56,236.65,0.9805,082156188.jpg,0569_6318,stage2a_spatial,contains
082156232_p1128,82,82171_082156232,82171_082156232_r3,1.186256417314161,44.0197882263922,9.592,9.652,6.38,317.63,0.9385,082156232.jpg,0554_6327,stage2a_spatial,contains
082156232_p1129,82,82171_082156232,82171_082156232_r3,1.1861035000637579,44.01968646288796,5.546,5.581,6.38,317.63,0.933,082156232.jpg,0554_6327,stage2a_spatial,contains
082156288_p1130,82,82112_082156288,82112_082156288_r4,1.081677099837039,44.11512591678072,4.435,4.681,18.68,202.67,0.9669,082156288.jpg,0546_6337,stage2a_spatial,overlap
082156288_p1131,82,82112_082156288,82112_082156288_r4,1.081738570228431,44.11511090230235,12.75,13.459,18.68,202.67,0.9784,082156288.jpg,0546_6337,stage2a_spatial,contains
082156350_p1132,82,82044_082156350,82044_082156350_r3,1.371417288926913,43.944156178133724,19.702,20.571,16.72,230.41,0.9707,082156350.jpg,0569_6318,stage2a_spatial,contains
082156528_p1133,82,82088_082156528,82088_082156528_r9,1.971533035739719,44.14669895434053,19.558,20.299,15.53,201.08,0.9783,082156528.jpg,0617_6340,stage2a_spatial,contains
082156602_p1134,82,82048_082156602,82048_082156602_r1,1.2705797179869762,43.855313682676865,17.795,18.756,18.42,224.04,0.962,082156602.jpg,0560_6308,stage2a_spatial,contains
082156686_p1135,82,82044_082156686,82044_082156686_r0,1.3706937674617152,43.943943331947416,14.593,15.318,17.7,234.6,0.9778,082156686.jpg,0569_6318,stage2a_spatial,contains
082156891_p1136,82,82044_082156891,82044_082156891_r5,1.3702630918960679,43.94348459016748,20.68,21.443,15.33,221.86,0.9538,082156891.jpg,0569_6318,stage2a_spatial,contains
082156902_p1137,82,82077_082156902,82077_082156902_r1,1.2832513400361938,44.22927207867804,23.932,26.133,23.68,244.83,0.9512,082156902.jpg,0562_6350,stage2a_spatial,contains
082156902_p1138,82,82077_082156902,82077_082156902_r2,1.2833221388978684,44.22924228099451,8.515,9.22,22.54,67.39,0.9608,082156902.jpg,0562_6350,stage2a_spatial,contains
082156974_p1139,82,82048_082156974,82048_082156974_r3,1.2700205184186335,43.855371124153194,13.577,14.339,18.77,208.32,0.9807,082156974.jpg,0560_6308,stage2a_spatial,contains
082157008_p1140,82,82126_082157008,82126_082157008_r4,1.557224629564544,44.16141164255947,16.653,17.434,17.21,214.47,0.9702,082157008.jpg,0584_6342,stage2a_spatial,contains
082157023_p1141,82,82170_082157023,82170_082157023_r5,0.9956562477156441,44.142329603762015,13.728,14.474,18.48,179.81,0.9921,082157023.jpg,0539_6341,stage2a_spatial,contains
082157058_p1142,82,82042_082157058,82042_082157058_r1,1.1793348891784128,44.18472009003588,19.654,21.135,21.58,152.94,0.9776,082157058.jpg,0554_6345,stage2a_spatial,contains
082157100_p1143,82,82144_082157100,82144_082157100_r1,1.2994070667552495,44.132794835978075,20.075,21.557,21.37,136.44,0.9662,082157100.jpg,0563_6339,stage2a_spatial,contains
082157108_p1144,82,82170_082157108,82170_082157108_r0,0.9964541283764762,44.142405515924104,21.124,22.131,17.35,182.21,0.9786,082157108.jpg,0539_6341,stage2a_spatial,contains
082157122_p1145,82,82044_082157122,82044_082157122_r6,1.3704422965971002,43.94327226208322,6.498,6.89,19.42,225.43,0.9718,082157122.jpg,0569_6318,stage2a_spatial,contains
082157138_p1146,82,82033_082157138,82033_082157138_r5,1.104474930079459,44.05090192860712,28.054,29.302,16.78,163.1,0.9835,082157138.jpg,0548_6330,stage2a_spatial,contains
082157196_p1147,82,82173_082157196,82173_082157196_r2,1.135433304200577,43.8978372384371,19.815,20.508,14.93,153.5,0.9689,082157196.jpg,0550_6313,stage2a_spatial,contains
082157221_p1148,82,82037_082157221,82037_082157221_r7,1.5396761072973406,44.16091370652588,43.754,46.127,18.46,124.54,0.9852,082157221.jpg,0583_6342,stage2a_spatial,contains
